id,h-index Microsoft
7406,4
7407,70
7408,16
7409,5
741,37
7410,69
7411,18
7412,12
7413,42
7414,24
7415,4
7416,5
7417,9
7418,1
7419,5
742,8
7420,8
7421,13
7422,46
7423,6
7424,2
7425,10
7426,9
7427,52
7428,0
7429,10
743,25
7430,4
7431,17
7432,10
7433,75
7434,10
7435,10
7436,9
7437,21
7438,4
7439,5
744,4
7440,20
7441,5
7442,6
7443,17
7444,10
7445,4
7446,6
7447,16
7448,14
7449,32
745,10
7450,2
7451,6
7452,0
7453,0
7454,5
7455,3
7456,11
7457,0
7458,15
7459,8
746,16
7460,4
7461,14
7462,10
7463,10
7464,4
7465,2
7466,16
7467,4
7468,44
7469,13
747,2
7470,28
7471,68
7472,10
7473,21
7474,15
7475,8
7476,15
7477,5
7478,47
7479,13
748,73
7480,2
7481,18
7482,3
7483,19
7484,99
7485,7
7486,41
7487,15
7488,5
7489,4
749,31
7490,3
7491,5
7492,8
7493,50
7494,25
7495,14
7496,32
7497,4
7498,4
7499,2
75,55
750,18
7500,3
7501,13
7502,3
7503,7
7504,4
7505,52
7506,7
7507,1
7508,30
7509,17
751,4
7510,1
7511,13
7512,18
7513,63
7514,0
7515,1
7516,100
7517,16
7518,6
7519,12
752,1
7520,49
7521,1
7522,8
7523,11
7524,5
7525,3
7526,37
7527,2
7528,4
7529,33
753,25
7530,26
7531,3
7532,1
7533,12
7534,3
7535,68
7536,50
7537,5
7538,34
7539,13
754,75
7540,38
7541,19
7542,28
7543,10
7544,1
7545,7
7546,3
7547,6
7548,13
7549,4
755,42
7550,0
7551,44
7552,81
7553,11
7554,3
7555,10
7556,19
7557,4
7558,10
7559,4
756,7
7560,9
7561,15
7562,7
7563,0
7564,29
7565,1
7566,5
7567,12
7568,87
7569,6
757,24
7570,40
7571,6
7572,49
7573,7
7574,4
7575,30
7576,16
7577,13
7578,47
7579,6
758,43
7580,8
7581,3
7582,17
7583,7
7584,46
7585,2
7586,7
7587,6
7588,7
7589,22
759,44
7590,5
7591,5
7592,28
7593,17
7594,1
7595,8
7596,9
7597,3
7598,23
7599,8
76,30
760,19
7600,30
7601,1
7602,32
7603,13
7604,2
7605,26
7606,45
7607,18
7608,11
7609,11
761,21
7610,45
7611,55
7612,4
7613,1
7614,8
7615,13
7616,9
7617,6
7618,3
7619,8
762,60
7620,2
7621,19
7622,0
7623,11
7624,10
7625,37
7626,64
7627,4
7628,2
7629,9
763,0
7630,19
7631,3
7632,5
7633,32
7634,15
7635,8
7636,15
7637,57
7638,13
7639,3
764,48
7640,15
7641,4
7642,10
7643,31
7644,21
7645,6
7646,2
7647,9
7648,3
7649,46
765,14
7650,41
7651,13
7652,23
7653,15
7654,6
7655,9
7656,7
7657,18
7658,4
7659,7
766,28
7660,55
7661,1
7662,10
7663,20
7664,10
7665,26
7666,3
7667,2
7668,20
7669,21
767,24
7670,50
7671,2
7672,2
7673,5
7674,22
7675,13
7676,47
7677,1
7678,15
7679,73
768,14
7680,59
7681,51
7682,2
7683,40
7684,4
7685,2
7686,4
7687,0
7688,3
7689,6
769,53
7690,26
7691,10
7692,6
7693,2
7694,31
7695,34
7696,10
7697,19
7698,17
7699,36
77,14
770,27
7700,47
7701,12
7702,17
7703,17
7704,43
7705,29
7706,46
7707,8
7708,121
7709,25
771,10
7710,0
7711,26
7712,73
7713,17
7714,35
7715,40
7716,34
7717,31
7718,11
7719,118
772,49
7720,2
7721,24
7722,26
7723,26
7724,38
7725,15
7726,40
7727,7
7728,27
7729,88
773,22
7730,30
7731,27
7732,7
7733,7
7734,34
7735,109
7736,163
7737,0
7738,0
7739,0
774,4
7740,3
7741,29
7742,16
7743,28
7744,101
7745,25
7746,19
7747,33
7748,39
7749,56
775,3
7750,Not in Microsoft Academic
7751,32
7752,131
7753,111
7754,31
7755,41
7756,62
7757,39
7758,45
7759,26
776,0
7760,1
7761,16
7762,7
7763,107
7764,46
7765,25
7766,136
7767,54
7768,25
7769,39
7770,64
7771,28
7772,65
7773,15
7774,Not in Microsoft Academic
7775,65
7776,20
7777,29
7778,37
7779,18
778,3
7780,45
7781,16
7782,0
7783,54
7784,21
7785,39
7786,14
7787,19
7788,71
7789,2
779,8
7790,18
7791,9
7792,16
7793,20
7795,35
7797,14
7798,Not in Microsoft Academic
7799,161
78,0
780,43
7800,45
7801,19
7802,52
7803,73
7804,0
7805,0
7806,69
7807,20
7808,34
7809,19
781,13
7810,50
7811,76
7813,44
7814,21
7815,22
7816,16
7817,36
7818,14
7819,7
782,12
7820,48
7821,3
7822,29
7823,52
7824,25
7825,68
7826,27
7827,19
7828,43
7829,20
783,9
7830,4
7831,9
7832,34
7833,58
7834,65
7835,15
7836,7
7837,19
7838,44
7839,15
784,15
7840,74
7841,98
7842,16
7843,74
7844,57
7845,1
7846,10
7847,99
7848,39
7849,30
785,8
7850,2
7851,16
7852,40
7853,7
7854,0
7855,48
7856,52
7857,Not in Microsoft Academic
7858,Not in Microsoft Academic
786,7
7860,4
7861,31
7862,30
7863,12
7864,11
7865,6
7866,18
7867,31
7868,24
7869,2
787,56
7870,10
7871,106
7872,23
7873,5
7874,3
7875,12
7876,28
7877,101
7878,12
7879,19
788,10
7880,4
7881,6
7882,80
7883,32
7884,4
7885,1
7886,6
7887,3
7888,12
7889,1
789,6
7890,33
7891,3
7892,18
7893,7
7894,4
7895,8
7896,38
7897,14
7898,14
7899,3
79,11
790,71
7900,6
7901,4
7902,15
7903,3
7904,11
7905,0
7906,7
7907,27
7908,8
7909,28
791,28
7910,5
7911,3
7912,9
7913,2
7914,28
7915,17
7916,5
7917,49
7918,23
7919,33
792,56
7920,9
7921,15
7922,10
7923,5
7924,76
7925,0
7926,1
7927,7
7928,1
7929,22
793,6
7930,5
7931,10
7932,16
7933,69
7934,64
7935,2
7936,0
7937,16
7938,18
7939,6
7940,20
7941,8
7942,62
7943,27
7944,8
7945,44
7946,2
7947,6
7948,5
7949,13
795,25
7950,0
7951,7
7952,5
7953,2
7954,3
7955,1
7956,18
7957,0
7958,12
7959,107
796,29
7960,1
7961,3
7962,34
7963,0
7964,3
7965,20
7966,6
7967,54
7968,16
7969,7
797,12
7970,7
7971,Not in Microsoft Academic
7972,73
7973,2
7974,0
7975,13
7976,15
7977,3
7978,76
7979,1
798,9
7980,1
7981,3
7982,11
7983,3
7984,32
7985,72
7986,66
7987,2
7988,82
7989,2
799,10
7990,9
7991,54
7992,0
7993,5
7994,0
7995,1
7996,6
7997,22
7998,21
7999,2
8,7
80,30
800,1
8000,18
8001,4
8002,3
8003,31
8004,0
8005,5
8006,1
8007,0
8008,3
8009,1
801,58
8010,4
8011,11
8012,2
8013,36
8014,29
8015,5
8016,7
8017,9
8018,5
8019,1
802,8
8020,10
8021,14
8022,Not in Microsoft Academic
8023,32
8024,62
8025,42
8026,31
8027,12
8028,156
8029,3
803,15
8030,9
8031,20
8032,6
8033,4
8035,11
8036,12
8037,27
8038,13
8039,7
804,4
8040,8
8041,54
8042,1
8043,2
8044,4
8045,32
8046,7
8047,11
8048,5
8049,2
805,18
8050,0
8051,0
8052,5
8053,0
8054,30
8055,3
8056,31
8057,11
8058,8
8059,1
806,14
8060,25
8062,2
8063,7
8064,13
8065,74
8066,6
8067,3
8068,11
8069,10
807,12
8070,12
8071,4
8072,13
8073,6
8074,4
8075,8
8076,4
8077,4
8078,3
8079,15
808,0
8080,2
8081,5
8082,16
8083,33
8084,6
8085,8
8086,20
8087,14
8088,10
8089,5
809,24
8090,0
8091,7
8092,33
8093,21
8094,79
8095,45
8096,19
8097,5
8098,92
8099,6
81,4
810,31
8100,4
8101,53
8102,6
8103,32
8104,68
8105,7
8106,16
8107,36
8108,22
8109,1
811,81
8110,6
8111,1
8112,12
8113,8
8114,55
8115,1
8116,25
8117,109
8118,28
8119,35
812,20
8120,65
8121,2
8122,19
8123,5
8124,0
8125,4
8126,2
8127,8
8128,24
8129,1
813,19
8130,0
8131,34
8132,3
8133,11
8134,21
8135,9
8136,2
8137,5
8138,3
8139,1
814,4
8140,58
8141,14
8142,16
8143,11
8144,7
8145,2
8146,22
8147,0
8148,1
8149,15
815,5
8150,97
8151,2
8152,4
8153,21
8154,2
8155,14
8156,34
8157,36
8158,12
8159,0
816,7
8160,15
8161,3
8162,4
8163,7
8164,46
8165,10
8166,29
8167,6
8168,7
8169,13
817,45
8170,26
8171,7
8172,5
8173,36
8174,2
8175,35
8176,7
8177,9
8178,10
8179,5
818,95
8180,3
8181,4
8182,2
8183,0
8184,8
8185,0
8186,17
8187,10
8188,3
8189,9
819,18
8190,4
8191,4
8192,2
8193,13
8194,12
8195,38
8196,3
8197,16
8198,0
8199,5
82,9
820,6
8200,2
8201,28
8202,40
8203,7
8204,18
8205,1
8206,1
8207,25
8208,3
8209,7
821,40
8210,1
8211,12
8212,6
8213,9
8214,2
8215,13
8216,54
8217,27
8218,30
8219,11
8220,138
8221,1
8222,14
8223,5
8224,3
8225,4
8226,46
8227,10
8228,74
8229,2
823,9
8230,28
8231,0
8232,1
8233,3
8235,7
8236,32
8237,7
8238,9
8239,14
824,139
8240,53
8241,26
8242,61
8243,25
8244,12
8245,4
8246,18
8247,3
8248,6
8249,14
825,7
8250,2
8251,18
8252,55
8253,7
8254,8
8255,2
8256,3
8257,1
8258,10
8259,2
826,9
8260,5
8261,16
8262,7
8263,5
8264,6
8265,11
8266,4
8267,1
8268,0
8269,1
827,33
8270,2
8271,16
8272,6
8273,6
8274,37
8275,4
8276,4
8277,83
8278,2
8279,0
828,16
8280,52
8281,11
8282,13
8283,1
8284,15
8285,10
8286,87
8287,20
8288,20
8289,7
829,10
8290,4
8291,18
8292,19
8293,3
8294,1
8295,6
8296,2
8297,13
8298,6
8299,2
83,8
830,6
8300,14
8301,12
8302,20
8303,2
8304,3
8305,2
8306,4
8307,3
8308,6
8309,6
831,20
8310,13
8311,13
8312,20
8313,10
8314,11
8315,0
8316,7
8317,39
8318,4
8319,2
832,36
8320,9
8321,1
8322,9
8323,10
8324,3
8325,5
8326,118
8327,88
8328,0
8329,16
833,17
8330,0
8331,108
8332,7
8333,16
8334,0
8335,41
8336,5
8337,1
8338,8
8339,2
834,5
8340,9
8341,15
8342,26
8343,8
8344,45
8345,50
8346,24
8347,3
8348,19
8349,3
835,19
8350,38
8351,4
8352,18
8353,21
8354,39
8355,16
8356,25
8357,4
8358,5
8359,5
836,40
8360,19
8361,4
8362,19
8363,37
8364,39
8365,1
8366,4
8367,4
8368,21
8369,39
837,13
8370,15
8371,20
8372,15
8373,58
8374,6
8375,5
8376,8
8377,20
8378,11
8379,9
838,54
8380,6
8381,49
8382,55
8383,40
8384,24
8385,19
8386,4
8387,10
8388,42
8389,8
839,42
8390,17
8391,13
8392,8
8393,41
8394,43
8395,2
8396,8
8397,10
8398,1
8399,5
84,0
8400,12
8401,3
8402,4
8403,83
8404,97
8405,10
8406,9
8407,4
8408,3
8409,5
841,11
8410,15
8411,17
8412,29
8413,56
8414,10
8415,15
8416,5
8417,81
8418,26
8419,1
842,23
8420,6
8421,32
8422,4
8423,7
8424,24
8425,47
8426,3
8427,9
8428,4
8429,69
843,21
8430,52
8431,1
8432,19
8433,3
8434,9
8435,3
8436,16
8437,6
8438,15
8439,2
844,71
8440,8
8442,12
8443,15
8444,18
8445,8
8447,65
845,3
8450,1
8451,8
8452,6
8453,0
8454,39
8455,0
8456,2
8457,2
8458,4
8459,3
846,11
8460,1
8461,6
8462,0
8463,35
8464,56
8465,33
8466,36
8467,17
8468,49
8469,6
847,0
8470,2
8471,3
8472,4
8473,0
8474,8
8475,1
8476,1
8477,76
8478,29
8479,2
848,3
8480,18
8481,16
8482,1
8483,2
8484,1
8485,108
8486,110
8487,35
8488,11
8489,8
849,38
8490,9
8491,3
8492,0
8493,7
8494,33
8495,1
8496,4
8497,0
8498,27
8499,11
85,12
850,10
8500,36
8501,2
8502,29
8503,8
8505,3
8506,2
8507,46
8508,21
8509,4
851,25
8510,3
8511,10
8512,0
8513,40
8514,7
8515,15
8516,1
8517,5
8518,12
8519,5
852,11
8520,0
8521,3
8522,3
8523,1
8524,2
8525,6
8526,14
8527,13
8528,6
8529,2
853,0
8530,6
8531,2
8532,8
8533,3
8534,18
8535,17
8536,6
8537,3
8538,133
8539,5
854,12
8540,4
8541,14
8542,24
8543,17
8544,3
8545,35
8546,4
8547,0
8548,56
8549,41
855,76
8550,25
8551,17
8552,40
8553,3
8554,10
8555,2
8556,1
8557,3
8558,14
8559,73
856,5
8560,57
8561,11
8562,2
8563,1
8564,4
8565,5
8566,3
8567,6
8568,18
8569,0
857,65
8570,0
8571,4
8572,3
8573,1
8574,3
8575,1
8576,5
8577,3
8578,24
8579,3
858,34
8580,15
8581,9
8582,6
8583,6
8584,4
8585,4
8586,15
8587,73
8588,2
8589,14
859,64
8590,1
8591,19
8592,1
8593,4
8594,0
8595,7
8596,2
8597,3
8598,8
8599,3
86,12
860,75
8600,37
8601,68
8602,15
8603,11
8604,71
8605,1
8606,0
8607,5
8608,9
8609,4
861,6
8610,1
8611,6
8612,8
8613,0
8614,3
8615,3
8616,3
8617,12
8618,5
8619,8
862,34
8620,32
8621,1
8622,16
8623,2
8624,0
8625,15
8626,12
8627,11
8628,2
8629,20
863,46
8630,12
8631,3
8632,3
8633,5
8634,16
8635,5
8636,3
8637,Not in Microsoft Academic
8638,44
8639,55
864,16
8640,6
8641,0
8642,37
8643,31
8644,44
8645,14
8646,2
8647,6
8648,12
8649,41
865,38
8650,17
8651,0
8652,34
8653,3
8654,2
8655,1
8656,2
8657,17
8658,13
8659,4
866,73
8660,7
8661,79
8662,33
8663,19
8664,5
8665,1
8666,27
8667,13
8668,1
8669,18
867,47
8670,141
8671,32
8672,103
8673,29
8674,2
8675,5
8676,0
8677,46
8678,5
8679,19
868,39
8680,1
8681,5
8682,2
8683,1
8684,6
8685,4
8686,15
8687,17
8688,67
8689,33
869,27
8690,3
8691,5
8692,50
8693,2
8694,23
8695,2
8696,72
8697,10
8698,35
8699,16
87,0
870,23
8700,12
8701,4
8702,3
8703,44
8704,1
8705,77
8706,72
8707,2
8708,1
8709,1
871,13
8710,13
8711,5
8712,2
8713,9
8714,0
8715,2
8716,24
8717,20
8718,3
8719,3
8720,12
8721,12
8722,13
8723,6
8724,21
8725,21
8726,100
8727,10
8728,1
8729,20
8730,5
8731,7
8732,6
8733,43
8734,4
8735,10
8736,8
8737,11
8738,2
8739,0
8740,6
8741,1
8742,5
8743,65
8744,38
8745,77
8746,6
8747,16
8748,18
8749,11
875,9
8750,0
8751,12
8752,20
8753,6
8754,5
8755,6
8756,1
8757,6
8758,20
8759,3
876,8
8760,2
8761,31
8762,6
8763,2
8764,0
8765,0
8766,4
8767,11
8768,6
8769,9
877,0
8770,2
8771,28
8772,58
8773,40
8774,2
8775,5
8776,1
8777,10
8778,11
8779,96
878,45
8780,46
8781,35
8782,22
8783,0
8784,5
8785,2
8786,37
8787,12
8788,6
8789,27
879,54
8790,0
8791,0
8792,5
8793,0
8794,17
8795,20
8796,29
8797,12
8798,6
8799,34
88,19
880,46
8800,22
8801,2
8802,90
8803,5
8804,32
8805,5
8806,5
8807,11
8808,1
8809,26
881,28
8810,1
8811,2
8812,0
8813,3
8814,4
8815,50
8816,1
8817,97
8818,78
8819,0
882,5
8820,25
8821,19
8822,3
8823,2
8824,2
8825,10
8826,1
8827,2
8828,25
8829,1
883,13
8830,5
8831,6
8832,3
8833,36
8834,28
8835,32
8836,1
8837,10
8838,37
8839,9
884,9
8840,11
8841,12
8842,4
8843,15
8844,0
8845,32
8846,10
8847,13
8848,0
8849,5
8850,22
8851,2
8852,20
8853,7
8854,10
8855,8
8856,1
8857,5
8858,24
8859,2
886,12
8860,11
8861,9
8862,3
8863,57
8864,5
8865,44
8866,72
8867,19
8868,29
8869,0
887,9
8870,3
8871,25
8872,12
8873,2
8874,5
8875,2
8876,33
8877,0
8878,3
8879,1
888,17
8880,24
8881,1
8882,1
8883,17
8884,0
8885,1
8886,17
8887,1
8888,15
8889,62
889,17
8890,3
8891,0
8892,3
8893,4
8894,5
8895,4
8896,15
8897,19
8898,3
8899,57
89,32
890,86
8900,29
8901,4
8902,2
8903,21
8904,13
8905,1
8906,4
8907,3
8908,10
8909,21
891,11
8910,1
8911,6
8912,19
8913,3
8914,1
8915,3
8916,6
8917,15
8918,24
8919,70
892,22
8920,7
8921,13
8922,25
8923,13
8924,1
8925,1
8926,1
8927,4
8928,5
8929,40
893,56
8930,1
8931,1
8932,14
8933,14
8934,2
8935,1
8936,10
8937,23
8938,30
8939,20
894,3
8940,1
8941,4
8942,23
8943,39
8944,30
8945,2
8946,2
8947,7
8948,32
8949,1
895,16
8950,34
8951,4
8952,5
8953,96
8954,4
8955,16
8956,15
8957,21
8958,28
8959,122
896,38
8960,7
8961,0
8962,20
8963,29
8964,5
8965,17
8966,3
8967,28
8968,1
8969,8
897,48
8970,7
8971,20
8972,37
8973,17
8974,21
8975,5
8976,18
8977,5
8978,8
8979,28
898,8
8980,1
8981,7
8982,1
8983,0
8984,1
8985,4
8986,2
8987,16
8988,2
8989,5
899,19
8990,60
8991,3
8992,67
8993,23
8994,0
8995,9
8996,49
8997,Not in Microsoft Academic
8998,8
8999,17
9,16
90,25
900,44
9000,5
9001,12
9002,22
9003,0
9004,59
9005,1
9006,33
9007,70
9008,11
9009,40
901,75
9010,70
9011,71
9012,9
9013,70
9014,69
9015,2
9016,2
9017,57
9018,2
9019,64
902,12
9020,5
9021,25
9022,0
9023,9
9024,9
9025,28
9026,16
9027,13
9028,3
9029,5
9030,11
9031,7
9032,1
9033,8
9034,57
9035,1
9036,2
9037,13
9038,2
9039,14
904,1
9040,9
9041,1
9042,4
9043,57
9044,0
9045,37
9046,9
9047,8
9048,2
9049,5
905,35
9050,9
9051,0
9052,1
9053,6
9054,26
9055,25
9056,3
9057,5
9058,6
9059,38
906,14
9060,32
9061,7
9062,14
9063,3
9064,108
9065,9
9066,12
9067,20
9068,11
9069,45
907,4
9070,0
9071,5
9072,3
9073,9
9074,26
9075,37
9076,2
9077,3
9078,51
9079,8
908,8
9080,31
9081,3
9082,8
9083,4
9084,84
9085,28
9086,28
9087,2
9088,2
9089,3
909,2
9090,2
9091,9
9092,2
9093,19
9094,52
9095,40
9096,42
9097,5
9098,3
9099,2
91,10
910,31
9100,0
9101,31
9102,31
9103,0
9104,16
9105,1
9106,48
9107,8
9108,0
9109,6
911,55
9110,1
9111,1
9112,3
9113,11
9114,5
9115,20
9116,3
9117,78
9118,6
9119,2
912,20
9120,4
9121,1
9122,1
9123,45
9124,3
9125,9
9126,5
9127,4
9128,2
9129,5
913,89
9130,4
9131,16
9132,4
9133,3
9134,8
9135,0
9136,42
9137,54
9138,34
9139,22
914,17
9140,20
9141,2
9142,6
9143,13
9144,31
9145,60
9146,2
9147,4
9148,17
9149,7
915,0
9150,29
9151,50
9152,10
9153,2
9154,4
9155,17
9156,1
9157,30
9158,7
9159,Not in Microsoft Academic
916,27
9160,22
9161,55
9162,20
9163,2
9164,53
9165,7
9166,9
9167,32
9168,56
9169,7
917,4
9170,16
9171,101
9172,19
9173,19
9174,1
9175,28
9176,33
9177,2
9178,24
9179,3
918,14
9180,87
9181,50
9182,108
9183,21
9184,89
9185,Not in Microsoft Academic
9186,0
9187,3
9188,23
9189,0
919,15
9190,25
9191,12
9192,7
9193,163
9194,2
9195,15
9196,Not in Microsoft Academic
9197,1
9198,10
9199,4
92,12
920,13
9200,15
9201,3
9202,18
9203,2
9204,2
9205,1
9206,46
9207,12
9208,3
9209,47
921,11
9210,31
9211,67
9212,18
9213,3
9214,0
9215,19
9216,3
9217,13
9218,14
9219,40
922,39
9220,0
9221,0
9222,38
9223,4
9224,48
9225,1
9226,16
9227,11
9228,24
9229,2
923,26
9230,5
9231,2
9232,0
9233,0
9234,2
9235,1
9236,6
9237,40
9238,0
9239,2
924,26
9240,0
9241,1
9242,35
9243,32
9244,2
9245,13
9246,0
9247,5
9248,13
9249,77
925,15
9250,31
9251,42
9252,4
9253,7
9254,2
9255,43
9256,10
9257,7
9258,1
9259,19
926,29
9260,1
9261,0
9262,0
9263,20
9264,26
9265,13
9266,48
9267,59
9268,2
9269,26
927,19
9270,73
9272,11
9273,19
9274,107
9275,2
9276,2
9277,2
9278,6
9279,35
928,13
9280,18
9281,12
9282,5
9283,2
9284,18
9285,33
9286,119
9287,6
9288,5
9289,3
929,34
9290,4
9291,0
9292,10
9293,3
9294,13
9295,6
9296,53
9297,2
9298,39
9299,34
93,5
930,11
9300,13
9301,8
9302,4
9303,21
9304,1
9305,4
9306,0
9307,1
9308,21
9309,4
931,72
9310,17
9311,3
9312,5
9313,0
9314,12
9315,3
9316,11
9317,1
9318,23
9319,83
932,5
9320,15
9321,49
9322,0
9323,0
9324,4
9325,66
9326,2
9327,6
9328,90
9329,43
933,50
9330,24
9331,18
9332,2
9333,4
9334,28
9335,7
9336,90
9337,13
9338,26
9339,3
934,12
9340,13
9341,16
935,6
936,98
937,68
938,14
939,48
94,23
940,2
941,39
942,9
943,37
944,19
945,8
946,16
947,25
948,20
949,82
95,9
950,101
951,10
952,11
953,0
954,13
956,13
957,30
96,25
960,92
961,4
962,39
963,22
964,8
966,35
967,3
968,48
969,86
97,25
970,21
971,0
972,18
973,4
974,23
975,40
976,54
977,30
978,56
979,20
98,12
980,11
981,66
982,26
983,44
984,14
985,10
986,5
987,20
988,9
989,25
99,75
990,19
991,14
992,39
993,0
994,11
996,4
997,16
998,36
999,43
