paperId,topicId,topicWeight
4547,5,0.3882
4548,1,0.6177
4549,1,0.458
455,4,0.8073
4550,6,0.8914
4551,5,0.7656
4552,1,0.5228
4553,1,0.8254
4554,1,0.6112
4555,1,0.4205
4556,5,0.5962
4557,5,0.4548
4558,6,0.7389
4559,1,0.6578
456,3,0.5573
4560,6,0.4713
4561,1,0.427
4562,0,0.8917
4563,5,0.812
4564,1,0.8936
4565,6,0.6625
4566,6,0.4253
4567,1,0.6815
4568,1,0.7632
4569,5,0.9372
457,3,0.6341
4570,0,0.5822
4571,6,0.4761
4572,1,0.8686
4573,1,0.9335
4574,6,0.8537
4575,1,0.5566
4576,6,0.4496
4577,1,0.354
4578,6,0.6438
4579,1,0.9244
458,3,0.7975
4580,5,0.4979
4581,1,0.689
4582,1,0.639
4583,1,0.6204
4584,1,0.8012
4585,4,0.7374
4586,1,0.6436
4587,1,0.4965
4588,6,0.7945
4589,1,0.922
459,3,0.5973
4590,0,0.5528
4591,1,0.6915
4592,6,0.3011
4593,4,0.5619
4594,5,0.2777
4595,4,0.8855
4596,6,0.7576
4597,1,0.7623
4598,1,0.8093
4599,5,0.5673
46,4,0.4214
460,4,0.5511
4600,6,0.4041
4601,6,0.911
4602,1,0.817
4603,6,0.7898
4604,1,0.4788
4605,1,0.5099
4606,1,0.8561
4607,1,0.6002
4608,7,0.4879
4609,1,0.6764
461,3,0.6329
4610,0,0.8294
4611,1,0.5088
4612,7,0.3616
4613,1,0.5611
4614,1,0.9877
4615,6,0.9145
4616,7,0.5102
4617,1,0.8791
4618,6,0.8153
4619,7,0.4422
462,0,0.4246
4620,7,0.4753
4621,1,0.5956
4622,6,0.4047
4623,1,0.9668
4624,1,0.7408
4625,6,0.4458
4626,6,0.6686
4627,1,0.8078
4628,3,0.5162
4629,0,0.3439
463,2,0.372
4630,6,0.6124
4631,7,0.5841
4632,6,0.6785
4633,6,0.8935
4634,1,0.8482
4635,1,0.6073
4636,1,0.672
4637,1,0.5843
4638,6,0.599
4639,1,0.5723
464,4,0.6503
4640,5,0.9887
4641,1,0.6869
4642,5,0.8204
4643,1,0.445
4644,1,0.7422
4645,6,0.953
4646,6,0.4336
4647,1,0.4593
4648,1,0.7865
4649,1,0.958
465,5,0.5206
4650,1,0.9949
4651,1,0.6501
4652,1,0.8717
4653,6,0.6302
4654,2,0.4485
4655,1,0.3773
4656,0,0.5364
4657,1,0.8642
4658,1,0.3874
4659,1,0.602
466,4,0.5922
4660,1,0.8019
4661,3,0.4196
4662,5,0.5484
4663,6,0.7332
4664,5,0.6757
4665,1,0.6005
4666,5,0.9283
4667,1,0.5797
4668,1,0.4165
4669,6,0.6483
467,3,0.7606
4670,7,0.4926
4671,1,0.4298
4672,0,0.3929
4673,1,0.8519
4674,6,0.7832
4675,1,0.5203
4676,1,0.5998
4677,1,0.9809
4678,1,0.7152
4679,5,0.5109
468,3,0.701
4680,0,0.7668
4681,4,0.4867
4682,1,0.6858
4683,0,0.6961
4684,1,0.6852
4685,6,0.6684
4686,0,0.6776
4687,0,0.3669
4688,0,0.5025
4689,6,0.7049
469,4,0.4088
4690,4,0.5816
4691,0,0.7752
4692,1,0.5364
4693,5,0.4535
4694,4,0.7048
4695,4,0.4006
4696,1,0.687
4697,6,0.6529
4698,4,0.7249
4699,6,0.9486
47,2,0.3013
470,3,0.5867
4700,1,0.5205
4701,1,0.4188
4702,1,0.7893
4703,2,0.8859
4704,0,0.8418
4705,1,0.6358
4706,0,0.4695
4707,1,0.602
4708,0,0.5244
4709,5,0.5934
471,4,0.6638
4710,6,0.3923
4711,1,0.424
4712,0,0.4773
4713,6,0.9845
4714,0,0.9078
4715,1,0.5963
4716,1,0.6002
4717,0,0.7332
4718,4,0.5779
4719,0,0.5302
472,2,0.6101
4720,6,0.4074
4721,5,0.5898
4722,1,0.5122
4723,1,0.8384
4724,3,0.4086
4725,1,0.7616
4726,6,0.7408
4727,1,0.6968
4728,6,0.5457
4729,6,0.68
473,3,0.5617
4730,0,0.7538
4731,1,0.7221
4732,1,0.4936
4733,1,0.7035
4734,1,0.4194
4735,1,0.6711
4736,1,0.5646
4737,5,0.7041
4738,4,0.8045
4739,6,0.5765
474,4,0.6479
4740,6,0.9106
4741,0,0.6663
4742,2,0.697
4743,1,0.725
4744,1,0.5313
4745,6,0.8084
4746,1,0.7447
4747,0,0.557
4748,1,0.5082
4749,0,0.6215
475,3,0.8497
4750,4,0.8937
4752,5,0.7047
4753,5,0.8597
4754,6,0.7442
4755,5,0.8948
4756,5,0.5365
4757,1,0.3981
4758,0,0.4736
4759,2,0.6077
476,3,0.8087
4760,0,0.4731
4761,7,0.5869
4762,5,0.8474
4763,1,0.5328
4764,6,0.5417
4765,6,0.6834
4766,1,0.8651
4767,5,0.7345
4768,1,0.9244
4769,0,0.7865
477,4,0.9789
4770,0,0.592
4771,2,0.2931
4772,1,0.4977
4773,0,0.7564
4774,0,0.8356
4775,3,0.6668
4776,2,0.564
4777,6,0.5356
4778,1,0.5066
4779,1,0.562
478,2,0.9986
4780,4,0.2647
4781,1,0.5465
4782,1,0.7573
4783,2,0.4316
4784,1,0.6992
4785,6,0.9689
4786,1,0.6312
4787,0,0.7015
4788,1,0.8292
4789,1,0.6338
479,4,0.8779
4790,1,0.8491
4791,6,0.3898
4792,0,0.5275
4793,1,0.4461
4794,0,0.6329
4795,1,0.7762
4796,2,0.5142
4797,6,0.9534
4798,1,0.8631
4799,0,0.6355
48,3,0.6633
480,3,0.8731
4800,5,0.9081
4801,6,0.52
4802,1,0.8265
4803,5,0.9044
4804,7,0.417
4805,5,0.5994
4806,1,0.6897
4807,6,0.638
4808,0,0.4189
4809,6,0.5438
481,3,0.8072
4810,6,0.5072
4811,1,0.4968
4812,5,0.7362
4813,2,0.4144
4814,2,0.6903
4815,1,0.504
4816,5,0.8504
4817,1,0.4159
4818,1,0.5612
4819,1,0.4513
482,3,0.5943
4820,6,0.7795
4821,1,0.3848
4822,1,0.8149
4823,6,0.9375
4824,0,0.7857
4825,1,0.6491
4826,1,0.6767
4827,0,0.5171
4828,1,0.553
4829,7,0.5311
483,2,0.625
4830,1,0.406
4831,0,0.372
4832,1,0.6193
4833,1,0.6643
4834,1,0.529
4835,1,0.4617
4836,1,0.3722
4837,1,0.8423
4838,3,0.4514
4839,1,0.9844
484,3,0.9202
4840,1,0.5285
4841,6,0.8452
4842,0,0.7379
4843,6,0.7184
4844,6,0.8037
4845,6,0.4925
4846,6,0.5035
4847,6,0.3488
4848,0,0.5424
4849,7,0.3723
485,3,0.4944
4850,1,0.6778
4851,1,0.8247
4852,6,0.5365
4853,1,0.8661
4854,5,0.689
4855,1,0.5889
4856,1,0.7006
4857,1,0.5824
4858,1,0.4895
4859,6,0.7014
486,2,0.5177
4860,6,0.5612
4861,1,0.5528
4862,6,0.6176
4863,6,0.9078
4864,6,0.4628
4865,6,0.9053
4866,6,0.9645
4867,1,0.3666
4868,6,0.8497
4869,6,0.636
487,4,0.3813
4870,1,0.6126
4871,4,0.4847
4872,4,0.5512
4873,1,0.5873
4874,4,0.3783
4875,4,0.3615
4876,1,0.3731
4877,1,0.4097
4878,0,0.3577
4879,1,0.6034
488,3,0.4942
4880,1,0.9687
4881,0,0.6518
4882,1,0.3492
4883,1,0.8662
4884,1,0.9834
4885,1,0.7945
4886,1,0.5998
4887,7,0.3636
4888,1,0.344
4889,1,0.5212
489,1,0.4051
4890,4,0.4634
4891,6,0.5658
4892,6,0.6075
4893,1,0.9545
4894,6,0.4881
4895,6,0.4876
4896,6,0.529
4897,1,0.4902
4898,1,0.5208
4899,1,0.5142
49,3,0.606
490,3,0.2951
4900,6,0.7787
4901,1,0.5398
4902,1,0.4293
4903,1,0.6688
4904,6,0.9239
4905,1,0.4945
4906,1,0.5649
4907,1,0.5081
4908,5,0.7154
4909,5,0.8414
491,4,0.4857
4910,5,0.8751
4911,7,0.4457
4912,5,0.7899
4913,1,0.9172
4914,1,0.4845
4915,1,0.5599
4916,1,0.5025
4917,5,0.6639
4918,5,0.7668
4919,5,0.8041
492,3,0.4024
4920,6,0.6618
4921,1,0.4522
4922,7,0.3357
4923,6,0.6884
4924,6,0.5151
4925,6,0.4179
4926,0,0.8199
4927,6,0.4638
4928,1,0.6423
4929,3,0.369
493,6,0.7293
4930,6,0.8278
4931,1,0.5031
4932,1,0.3284
4933,6,0.5392
4934,6,0.949
4935,6,0.7862
4936,6,0.9649
4937,6,0.8687
4938,6,0.792
4939,6,0.8612
494,6,0.6115
4940,6,0.9682
4941,6,0.9598
4942,6,0.7521
4943,6,0.5226
4944,1,0.5565
4945,6,0.8528
4946,1,0.4589
4947,6,0.3943
4948,6,0.6417
4949,1,0.7151
495,3,0.6166
4950,1,0.8169
4951,1,0.7017
4952,7,0.8227
4953,1,0.5086
4954,6,0.9303
4955,5,0.5837
4956,1,0.671
4957,1,0.3733
4958,1,0.5704
4959,1,0.7249
496,4,0.6904
4960,1,0.7117
4961,1,0.9385
4962,1,0.8034
4963,1,0.4557
4964,1,0.7403
4965,1,0.7897
4966,1,0.7584
4967,1,0.6292
4968,1,0.8892
4969,1,0.6818
4970,5,0.7933
4971,5,0.737
4972,5,0.7355
4973,5,0.7866
4974,5,0.8062
4975,5,0.893
4976,5,0.3335
4977,1,0.9506
4978,1,0.931
4979,1,0.5211
498,3,0.8958
4980,1,0.7674
4981,1,0.9292
4982,1,0.5608
4983,1,0.5449
4984,6,0.5411
4985,6,0.8158
4986,6,0.6971
4987,6,0.3477
4988,6,0.7774
4989,6,0.5709
499,0,0.4535
4990,6,0.5017
4991,2,0.4308
4992,2,0.3988
4993,2,0.3739
4994,2,0.6379
4995,6,0.5426
4996,6,0.4995
4997,1,0.7865
4998,1,0.5374
4999,6,0.6019
5,2,0.7866
50,2,0.8168
500,4,0.4445
5000,1,0.5462
5001,1,0.6911
5002,6,0.5379
5003,6,0.6021
5004,7,0.3435
5005,6,0.7051
5006,5,0.3676
5007,1,0.5274
5008,1,0.6919
5009,1,0.5767
501,2,0.7279
5010,5,0.9461
5011,6,0.3739
5012,6,0.5453
5013,6,0.5435
5014,6,0.4356
5015,1,0.8467
5016,5,0.555
5017,3,0.3917
5018,1,0.6393
5019,0,0.5902
502,7,0.3569
5020,4,0.2794
5021,3,0.539
5022,1,0.581
5023,1,0.4076
5024,0,0.4847
5025,0,0.6213
5026,1,0.4473
5027,0,0.5615
5028,0,0.314
5029,0,0.5284
503,3,0.4594
5030,0,0.5887
5031,0,0.743
5032,0,0.7562
5033,6,0.9192
5034,1,0.7022
5035,6,0.7733
5036,6,0.755
5037,6,0.7445
5038,1,0.4605
5039,1,0.3875
504,3,0.4786
5040,6,0.7973
5041,6,0.9155
5042,5,0.4751
5043,1,0.4834
5044,1,0.7155
5045,1,0.6738
5046,6,0.5066
5047,1,0.6709
5048,1,0.7567
5049,1,0.6501
505,1,0.4416
5050,1,0.7887
5051,4,0.5512
5052,2,0.639
5053,4,0.6776
5054,4,0.823
5055,2,0.601
5056,2,0.3903
5057,4,0.5261
5058,2,0.4042
5059,0,0.5001
506,1,0.4728
5060,1,0.4483
5061,4,0.5697
5062,1,0.4459
5063,1,0.5
5064,1,0.6146
5065,6,0.5484
5066,1,0.6513
5067,1,0.5012
5068,1,0.9135
5069,6,0.6137
507,4,0.4994
5070,1,0.7247
5071,1,0.5515
5072,1,0.8576
5073,6,0.5764
5074,1,0.6953
5075,6,0.4699
5076,6,0.2766
5077,6,0.9293
5078,0,0.4835
5079,1,0.4722
508,2,0.4918
5080,1,0.5652
5081,1,0.8335
5082,3,0.4874
5083,3,0.4164
5084,1,0.8764
5085,1,0.7554
5086,1,0.6961
5087,1,0.7525
5088,1,0.9414
5089,1,0.8159
509,3,0.4589
5090,1,0.6404
5091,1,0.47
5092,6,0.951
5093,1,0.9376
5094,1,0.6129
5095,0,0.3181
5096,1,0.5553
5097,6,0.622
5098,6,0.6966
5099,6,0.4661
51,2,0.4844
510,3,0.5446
5100,1,0.5442
5101,1,0.4796
5102,1,0.7922
5103,1,0.6001
5104,6,0.8265
5105,6,0.7222
5106,6,0.8259
5107,5,0.7426
5108,5,0.8247
5109,5,0.9763
511,2,0.417
5110,1,0.4859
5111,5,0.6938
5112,1,0.5754
5113,6,0.8354
5114,6,0.904
5115,1,0.6644
5116,1,0.7625
5117,6,0.5852
5118,1,0.6988
5119,6,0.544
512,3,0.6727
5120,5,0.688
5121,1,0.7453
5122,1,0.3767
5123,5,0.3043
5124,1,0.5715
5125,1,0.6451
5126,3,0.6413
5127,1,0.4104
5128,0,0.3872
5129,6,0.9041
513,2,0.8504
5130,6,0.884
5131,6,0.9659
5132,6,0.8238
5133,6,0.6303
5134,6,0.7527
5135,6,0.8814
5136,6,0.8796
5137,1,0.5764
5138,1,0.5843
5139,1,0.6496
514,3,0.7317
5140,1,0.4843
5141,6,0.5827
5142,5,0.3986
5143,5,0.6368
5144,5,0.8968
5145,5,0.8684
5146,5,0.6116
5147,5,0.5093
5148,5,0.6417
5149,5,0.7023
515,0,0.5586
5150,5,0.6991
5151,5,0.9991
5152,6,0.5518
5153,1,0.9571
5154,1,0.8554
5155,1,0.4381
5156,1,0.3977
5157,6,0.5067
5158,1,0.6714
5159,6,0.4894
516,5,0.4348
5160,3,0.5688
5161,1,0.595
5162,1,0.9471
5163,1,0.5371
5164,3,0.421
5165,3,0.3839
5166,3,0.5469
5167,0,0.4181
5168,7,0.4329
5169,6,0.7027
517,3,0.9202
5170,1,0.7368
5171,1,0.7533
5172,1,0.5641
5173,1,0.6223
5174,1,0.3536
5175,6,0.844
5176,0,0.2856
5177,5,0.3903
5178,5,0.6801
5179,5,0.4423
5180,5,0.5251
5181,7,0.5563
5182,6,0.5434
5183,5,0.9211
5184,6,0.41
5185,5,0.8929
5186,5,0.7993
5187,5,0.6966
5188,5,0.7097
5189,5,0.7799
519,3,0.5796
5190,5,0.7983
5191,5,0.8925
5192,0,0.6696
5193,0,0.5652
5194,2,0.5707
5195,0,0.4466
5196,7,0.651
5197,0,0.5914
5198,0,0.7436
5199,3,0.5165
52,7,0.2529
520,3,0.7843
5200,1,0.4788
5201,0,0.4268
5202,0,0.5288
5203,2,0.8846
5204,0,0.8192
5205,7,0.4283
5206,0,0.6842
5207,0,0.9366
5208,0,0.6764
5209,0,0.6324
521,3,0.9187
5210,0,0.4501
5211,1,0.6681
5212,1,0.7689
5213,1,0.6733
5214,1,0.7424
5215,1,0.6574
5216,1,0.7716
522,3,0.8258
5220,0,0.5332
5221,0,0.4417
5222,6,0.5621
5223,6,0.3943
5224,7,0.4681
5225,6,0.4762
5226,1,0.6638
5227,0,0.668
5228,1,0.611
5229,1,0.7266
523,3,0.7863
5230,1,0.478
5231,1,0.6365
5232,1,0.6089
5233,1,0.4746
5234,1,0.5311
5235,1,0.9297
5236,1,0.7058
5237,1,0.6425
5238,6,0.5519
5239,1,0.5143
524,4,0.67
5240,6,0.8549
5241,5,0.856
5242,6,0.5685
5243,5,0.5513
5244,6,0.4134
5245,5,0.7313
5246,5,0.6755
5247,5,0.3827
5248,5,0.4834
5249,5,0.6008
525,3,0.7266
5250,6,0.5321
5251,1,0.5552
5252,6,0.9376
5253,1,0.434
5254,1,0.408
5255,6,0.7808
5256,6,0.9818
5257,6,0.9841
5258,6,0.8682
5259,6,0.9757
526,2,0.5295
5260,6,0.9745
5261,6,0.488
5262,4,0.6033
5263,2,0.6167
5264,6,0.6042
5265,4,0.3569
5266,5,0.7113
5267,6,0.4213
5268,0,0.5968
5269,1,0.4904
527,3,0.9981
5270,3,0.4686
5271,6,0.3993
5272,7,0.2983
5273,4,0.5039
5274,4,0.6638
5275,3,0.6001
5276,0,0.5424
5277,0,0.6746
5278,0,0.7213
5279,0,0.7119
528,2,0.6531
5280,7,0.4424
5281,0,0.5673
5282,0,0.6565
5283,0,0.5089
5284,0,0.7141
5285,0,0.5164
5286,0,0.7145
5287,0,0.7631
5288,1,0.5001
5289,0,0.6996
529,4,0.4965
5290,3,0.4692
5291,0,0.6279
5292,1,0.6175
5293,6,0.9988
5294,6,0.5915
5295,6,0.982
5296,1,0.7291
5297,6,0.9705
5298,1,0.999
5299,1,0.7554
53,3,0.4687
530,3,0.4468
5300,1,0.7565
5301,1,0.8291
5302,1,0.8231
5303,1,0.6481
5304,1,0.9429
5305,1,0.9731
5306,6,0.5857
5307,6,0.6045
5308,6,0.8062
5309,6,0.497
531,3,0.7912
5310,6,0.7579
5311,1,0.4012
5312,6,0.6057
5313,1,0.3195
5314,6,0.5079
5315,1,0.5817
5316,1,0.9986
5317,1,0.8602
5318,1,0.5989
5319,1,0.7475
532,4,0.7281
5320,1,0.8714
5321,6,0.6763
5322,6,0.9007
5323,6,0.3365
5324,1,0.7849
5325,7,0.4265
5326,6,0.9462
5327,6,0.6415
5328,1,0.6473
5329,1,0.506
533,0,0.4814
5330,7,0.6249
5331,1,0.518
5332,1,0.3294
5333,6,0.454
5334,6,0.7688
5335,6,0.8042
5336,4,0.4841
5337,4,0.4792
5338,4,0.3401
5339,1,0.4747
534,2,0.5117
5340,2,0.3856
5341,4,0.5072
5342,4,0.3389
5343,4,0.4226
5344,0,0.3828
5345,0,0.6543
5346,3,0.5691
5347,0,0.7729
5348,0,0.7083
5349,0,0.7087
535,3,0.3264
5350,3,0.6079
5351,0,0.3511
5352,1,0.5943
5353,0,0.9462
5354,1,0.4798
5355,6,0.8859
5356,6,0.9983
5357,1,0.3277
5358,6,0.7345
5359,7,0.5489
536,2,0.4403
5360,1,0.7923
5361,1,0.4338
5362,1,0.5186
5363,1,0.4207
5364,1,0.7749
5365,7,0.4141
5366,1,0.488
5367,6,0.5124
5368,5,0.7642
5369,5,0.9222
537,4,0.5906
5370,5,0.7867
5371,1,0.979
5372,1,0.5922
5373,1,0.6545
5374,1,0.9532
5375,1,0.7355
5376,1,0.749
5377,6,0.5594
5378,5,0.9065
5379,5,0.528
538,3,0.4666
5380,5,0.7634
5381,5,0.9174
5382,1,0.8091
5383,0,0.2617
5384,6,0.8087
5385,1,0.6396
5386,6,0.3843
5387,1,0.4953
5388,1,0.6241
5389,2,0.5402
539,4,0.782
5390,4,0.2377
5391,6,0.3579
5392,1,0.3437
5393,7,0.4169
5394,1,0.305
5395,6,0.7363
5396,1,0.8502
5397,1,0.4512
5398,6,0.8885
5399,1,0.6802
54,4,0.5015
540,2,0.682
5400,4,0.4115
5401,6,0.9518
5402,6,0.8962
5403,6,0.3626
5404,4,0.3797
5405,4,0.5719
5406,6,0.8744
5407,6,0.782
5408,6,0.943
5409,6,0.987
541,4,0.8537
5410,1,0.4218
5411,0,0.4923
5412,0,0.3992
5413,0,0.5061
5414,0,0.6168
5415,7,0.4825
5416,0,0.8387
5417,0,0.646
5418,0,0.9251
5419,0,0.5683
542,3,0.4376
5420,0,0.9306
5421,5,0.6083
5422,0,0.4462
5423,0,0.5451
5424,0,0.7283
5425,3,0.4893
5426,6,0.5215
5427,1,0.5135
5428,6,0.6294
5429,6,0.5969
543,4,0.3036
5430,6,0.9239
5431,1,0.4189
5432,3,0.428
5433,5,0.8188
5434,6,0.5711
5435,1,0.8494
5436,5,0.7878
5437,6,0.4437
5438,5,0.8542
5439,1,0.7372
544,3,0.8355
5440,6,0.5538
5441,5,0.6646
5442,6,0.5333
5443,6,0.5269
5444,5,0.6859
5445,5,0.8355
5446,5,0.3097
5447,5,0.6273
5448,1,0.4779
5449,1,0.654
545,4,0.6973
5450,1,0.7001
5451,1,0.7094
5452,1,0.7353
5453,1,0.6408
5454,1,0.8235
5455,1,0.714
5456,1,0.6429
5457,6,0.723
5458,1,0.4528
5459,1,0.7713
546,3,0.7906
5460,5,0.759
5461,5,0.8933
5462,5,0.852
5463,5,0.7976
5464,1,0.5192
5465,6,0.9689
5466,6,0.672
5467,6,0.837
5468,1,0.5615
5469,5,0.6186
547,5,0.414
5470,1,0.7944
5471,1,0.566
5472,1,0.496
5473,1,0.3726
5474,7,0.3917
5475,6,0.9426
5476,6,0.925
5477,1,0.4729
5478,1,0.5752
5479,6,0.7291
548,3,0.6392
5480,1,0.8832
5481,1,0.4409
5482,1,0.875
5483,1,0.8318
5484,0,0.7475
5485,0,0.682
5486,6,0.6976
5487,0,0.4511
5488,1,0.8132
5489,1,0.5079
549,4,0.5099
5490,1,0.8835
5491,5,0.2718
5492,1,0.4684
5493,5,0.4976
5494,6,0.9739
5495,3,0.5258
5496,6,0.3937
5497,6,0.7575
5498,3,0.5769
5499,3,0.5826
55,4,0.5567
550,3,0.8691
5500,6,0.523
5501,5,0.8031
5502,1,0.6745
5503,6,0.5463
5504,1,0.5691
5505,1,0.814
5506,6,0.3403
5507,1,0.9178
5508,1,0.8187
5509,1,0.7563
551,2,0.5977
5510,1,0.4609
5511,1,0.5675
5512,6,0.5084
5513,1,0.4142
5514,1,0.7559
5515,6,0.6631
5516,6,0.4749
5517,1,0.5191
5518,6,0.548
5519,6,0.6472
5520,6,0.5631
5521,0,0.277
5522,6,0.258
5523,2,0.3333
5524,6,0.8965
5525,1,0.544
5526,1,0.5725
5527,5,0.8825
5528,1,0.7309
5529,1,0.7935
553,3,0.3698
5530,1,0.7203
5531,1,0.6086
5532,1,0.9122
5533,1,0.7967
5534,1,0.5218
5535,1,0.5281
5536,1,0.4607
5537,1,0.6221
5538,5,0.4801
5539,0,0.7682
554,3,0.5554
5540,7,0.425
5541,7,0.5276
5542,0,0.4945
5543,4,0.6248
5544,0,0.6403
5545,0,0.3381
5546,0,0.7492
5547,0,0.8145
5548,0,0.7833
5549,0,0.5612
555,3,0.8883
5550,0,0.5581
5551,0,0.5231
5552,7,0.604
5553,7,0.4009
5554,1,0.4385
5555,1,0.5121
5556,1,0.5025
5557,1,0.7355
5558,1,0.9254
5559,1,0.5867
556,2,0.2999
5560,1,0.8455
5561,0,0.6528
5562,6,0.6195
5563,6,0.5102
5564,6,0.3681
5565,0,0.4358
5566,0,0.408
5567,0,0.388
5568,7,0.3201
5569,6,0.5409
557,3,0.5881
5570,1,0.9617
5571,1,0.8165
5572,7,0.4508
5573,0,0.8194
5574,6,0.6768
5575,1,0.6672
5576,6,0.6737
5577,1,0.7273
5578,6,0.9054
5579,1,0.715
558,0,0.125
5580,1,0.5516
5581,0,0.4829
5582,1,0.6704
5583,6,0.4989
5584,3,0.4386
5585,5,0.7855
5586,5,0.5364
5587,5,0.434
5588,5,0.8573
5589,5,0.7215
559,2,0.4318
5590,5,0.9458
5591,1,0.84
5592,1,0.7915
5593,1,0.8454
5594,1,0.4711
5595,1,0.7602
5596,1,0.8634
5597,6,0.5219
5598,6,0.2785
5599,6,0.8321
56,2,0.9441
560,3,0.9293
5600,0,0.5641
5601,1,0.8591
5602,1,0.73
5603,1,0.9483
5604,1,0.8915
5605,6,0.5092
5606,3,0.4764
5607,1,0.5452
5608,1,0.4533
5609,6,0.9865
561,2,0.8754
5610,6,0.9971
5611,6,0.8091
5612,6,0.7351
5613,6,0.9986
5614,6,0.9501
5615,6,0.9293
5616,6,0.8525
5617,6,0.7436
5618,6,0.8643
5619,6,0.7533
562,2,0.8314
5620,0,0.4386
5621,1,0.3861
5622,4,0.6228
5623,2,0.4857
5624,1,0.4509
5625,1,0.4221
5626,1,0.4548
5627,6,0.6046
5628,6,0.7184
5629,5,0.4205
563,3,0.7348
5630,6,0.6573
5631,6,0.5944
5632,1,0.3741
5633,0,0.6936
5634,0,0.8473
5635,3,0.5617
5636,0,0.7086
5637,0,0.6709
5638,0,0.9729
5639,0,0.9224
564,0,0.4518
5640,0,0.7912
5641,0,0.7582
5642,0,0.6253
5643,7,0.4579
5644,0,0.8929
5645,1,0.5372
5646,0,0.2434
5647,0,0.6531
5648,3,0.4915
5649,0,0.4998
565,2,0.7051
5650,7,0.4233
5651,0,0.4414
5652,4,0.3409
5653,3,0.3517
5654,3,0.2793
5655,1,0.4588
5656,3,0.3149
5657,1,0.7828
5658,1,0.4366
5659,5,0.6075
566,2,0.6708
5660,1,0.8833
5661,1,0.7118
5662,6,0.3643
5663,6,0.3345
5664,3,0.3635
5665,1,0.9058
5666,1,0.5728
5667,1,0.3964
5668,5,0.5071
5669,1,0.9603
567,6,0.3857
5670,1,0.4059
5671,1,0.5906
5672,1,0.3493
5673,1,0.3537
5674,1,0.934
5675,1,0.7093
5676,1,0.8171
5677,7,0.5572
5678,1,0.8926
5679,1,0.3907
568,3,0.5831
5680,6,0.5944
5681,1,0.6328
5682,1,0.4185
5683,1,0.5509
5684,1,0.4347
5685,1,0.5584
5686,1,0.4262
5687,1,0.5829
5688,1,0.9559
5689,1,0.3932
569,5,0.5873
5690,1,0.5678
5691,3,0.4966
5692,5,0.5937
5693,5,0.5881
5694,5,0.3907
5695,1,0.9115
5696,1,0.7691
5697,1,0.6264
5698,1,0.7696
5699,6,0.7124
570,3,0.6824
5700,1,0.6576
5701,1,0.553
5702,6,0.615
5703,6,0.5389
5704,6,0.7105
5705,6,0.836
5706,1,0.3733
5707,6,0.8842
5708,6,0.548
5709,7,0.5145
571,5,0.3966
5710,6,0.7771
5711,6,0.8483
5712,6,0.6619
5713,6,0.4875
5714,1,0.5583
5715,1,0.4284
5716,6,0.6421
5717,6,0.7111
5718,6,0.7311
5719,6,0.6939
572,3,0.6195
5720,6,0.8239
5721,5,0.4504
5722,5,0.6813
5723,6,0.8906
5724,6,0.7054
5725,5,0.3724
5726,6,0.9503
5727,5,0.5745
5728,6,0.9575
5729,6,0.825
573,5,0.7956
